4,3,Komitet Wyborczy Partia Razem,6,BRZOZA,Paulina,K,Malbork,recepcjonista hotelowy,Partia Razem,1 016,
4,3,Komitet Wyborczy Partia Razem,7,MUSIELAK,Michał Ryszard,M,Bydgoszcz,nauczyciel akademicki - nauki matematyczne,Partia Razem,553,
4,3,Komitet Wyborczy Partia Razem,8,MIERZWA,Bogumiła Elżbieta,K,Bydgoszcz,technik chemik,nie należy do partii politycznej,310,
4,3,Komitet Wyborczy Partia Razem,9,BYTNER,Paweł Mateusz,M,Sumin,matematyk,Partia Razem,312,
4,3,Komitet Wyborczy Partia Razem,10,CACHA,Wanda Paulina,K,Toruń,nauczyciel fizyki,nie należy do partii politycznej,197,
4,3,Komitet Wyborczy Partia Razem,11,RZADKIEWICZ,Damian,M,Toruń,asystent usług pocztowych,Partia Razem,192,
4,3,Komitet Wyborczy Partia Razem,12,WOJCIECHOWSKA,Julia Feliksa,K,Szczecin,technik elektronik,nie należy do partii politycznej,480,
4,3,Komitet Wyborczy Partia Razem,13,GAJDA,Paweł Stanisław,M,Stargard Szczeciński,programista aplikacji,Partia Razem,800,
4,4,Komitet Wyborczy KORWiN,1,SYPNIEWSKI,Marcin,M,Bydgoszcz,przedsiębiorca,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,9 863,
4,4,Komitet Wyborczy KORWiN,2,BOCIAN,Robert,M,Brzeziny,zarządca nieruchomości,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,1 340,
4,4,Komitet Wyborczy KORWiN,3,PILARSKI,Marcin,M,Łąski Piec,ekonomista,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,767,
4,4,Komitet Wyborczy KORWiN,4,KALINOWSKI,Dominik Marek,M,Szubin,artysta kabaretowy,nie należy do partii politycznej,560,
4,4,Komitet Wyborczy KORWiN,5,STADNICKI,Seweryn Jan,M,Bydgoszcz,magazynier,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,211,
4,4,Komitet Wyborczy KORWiN,6,PIETRZAK,Łukasz,M,Solec Kujawski,informatyk,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,417,
4,4,Komitet Wyborczy KORWiN,7,PAPRZYCKA,Dorota Maria,K,Inowrocław,technik ekonomista,nie należy do partii politycznej,343,
4,4,Komitet Wyborczy KORWiN,8,IGNATOWICZ,Andrzej,M,Bydgoszcz,inżynier elektronik,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,245,
4,4,Komitet Wyborczy KORWiN,9,RUTKOWSKA-SPICERA,Dorota Elżbieta,K,Bydgoszcz,technik handlowiec,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,147,
4,4,Komitet Wyborczy KORWiN,10,TROJAN,Alicja Anna,K,Trzebień,inżynier rolnictwa,nie należy do partii politycznej,353,
4,4,Komitet Wyborczy KORWiN,11,SPINEK,Krzysztof Michał,M,Bydgoszcz,doradca klienta,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,141,
4,4,Komitet Wyborczy KORWiN,12,JASIŃSKI,Paweł,M,Młynice,operator obrabiarek sterowanych numerycznie,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,417,
4,4,Komitet Wyborczy KORWiN,13,ANDRUSZKIEWICZ,Dorota,K,Bydgoszcz,referent,nie należy do partii politycznej,149,
4,4,Komitet Wyborczy KORWiN,14,TREDER,Adrian,M,Łowinek,operator obrabiarek sterowanych numerycznie,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,125,
4,4,Komitet Wyborczy KORWiN,15,POLITOWICZ,Kamil Mateusz,M,Złotniki Kujawskie,zaopatrzeniowiec,nie należy do partii politycznej,89,
4,4,Komitet Wyborczy KORWiN,16,GRZESIŃSKI,Maciej,M,Bydgoszcz,zaopatrzeniowiec,KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja,169,
4,4,Komitet Wyborczy KORWiN,17,WOLIŃSKI,Michał Robert,M,Solec Kujawski,informatyk,nie należy do partii politycznej,112,
4,4,Komitet Wyborczy KORWiN,18,WIŚNIEWSKA-LUDWIG,Dorota,K,Inowrocław,kucharz,nie należy do partii politycznej,63,
4,4,Komitet Wyborczy KORWiN,19,NOWICKA,Patrycja,K,Białe Błota,fryzjer,nie należy do partii politycznej,282,
4,4,Komitet Wyborczy KORWiN,20,TYRAŃSKA,Natalia Marta,K,Bydgoszcz,muzyk,nie należy do partii politycznej,139,
4,4,Komitet Wyborczy KORWiN,21,PAWŁOWSKA,Marta Julia,K,Bydgoszcz,student,nie należy do partii politycznej,281,
4,4,Komitet Wyborczy KORWiN,22,OGRODOWSKA-SAJNA,Aleksandra Katarzyna,K,Bydgoszcz,doradca finansowy,nie należy do partii politycznej,203,
4,4,Komitet Wyborczy KORWiN,23,PASTUSZKA,Krzysztof,M,Twarda Góra,technik rolnik,nie należy do partii politycznej,266,
4,4,Komitet Wyborczy KORWiN,24,GŁUSZKOWSKI,Paweł Maciej,M,Bydgoszcz,tłumacz języka angielskiego,nie należy do partii politycznej,320,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,1,KŁOPOTEK,Eugeniusz,M,Kołuda Wielka,inżynier zootechniki,Polskie Stronnictwo Ludowe,9 143,T
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,2,MES,Ewa Monika,K,Włóki,administratywista,Polskie Stronnictwo Ludowe,2 475,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,3,KURZAWA,Dariusz,M,Rzeszynek,pracownik samorządowy,Polskie Stronnictwo Ludowe,2 452,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,4,DOMŻAŁA,Marek Daniel,M,Szubin,lekarz,Polskie Stronnictwo Ludowe,1 320,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,5,KOZŁOWSKA,Zofia Władysława,K,Januszkowo,inżynier rolnictwa,Polskie Stronnictwo Ludowe,1 221,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,6,CZAPIEWSKA-SIEKIERKA,Ewa,K,Sępólno Krajeńskie,ekonomista,nie należy do partii politycznej,582,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,7,ZABOROWSKI,Tadeusz,M,Tuchola,inżynier rolnictwa,Polskie Stronnictwo Ludowe,1 074,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,8,KOSZOWSKI,Franciszek,M,Małociechowo,inżynier zootechniki,Polskie Stronnictwo Ludowe,1 248,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,9,ANKIEWICZ-JASIŃSKA,Ewa Teresa,K,Bydgoszcz,inżynier telekomunikacji,nie należy do partii politycznej,149,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,10,SADOWSKA,Katarzyna Anna,K,Bydgoszcz,nauczyciel akademicki - nauki rolnicze,Polskie Stronnictwo Ludowe,248,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,11,LISTEWNIK,Teresa Grażyna,K,Bramka,rolnik,Polskie Stronnictwo Ludowe,225,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,12,SZUBARGA-DWOREK,Aleksandra,K,Janikowo,pracownik samorządowy,nie należy do partii politycznej,173,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,13,SIERADZKI,Andrzej Mikołaj,M,Kruszwica,inżynier inżynierii środowiska - gospodarka wodna i hydrologia,Polskie Stronnictwo Ludowe,343,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,14,STANEK,Aleksandra Maria,K,Padniewko,księgowy,nie należy do partii politycznej,287,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,15,WOLENDER,Anna,K,Kołaczkowo,księgowy,Polskie Stronnictwo Ludowe,79,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,16,KAPUSTA,Zbigniew Piotr,M,Tryl,rolnik,nie należy do partii politycznej,189,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,17,WAJER,Małgorzata,K,Anieliny,nauczyciel języka polskiego,nie należy do partii politycznej,73,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,18,ZAKRYŚ,Elżbieta,K,Klonowo,rolnik,Polskie Stronnictwo Ludowe,126,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,19,OLER,Adam,M,Bydgoszcz,nauczyciel akademicki - nauki rolnicze,nie należy do partii politycznej,95,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,20,BUŚ,Stanisław Józef,M,Ostromecko,nauczyciel matematyki,nie należy do partii politycznej,279,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,21,JANUSZEWSKI,Bogdan,M,Duża Cerkwica,rolnik,Polskie Stronnictwo Ludowe,189,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,22,GRZANKA-BOGATEK,Joanna,K,Pakość,inżynier zootechniki,Polskie Stronnictwo Ludowe,135,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,23,SANKOWSKI,Paweł Maksymilian,M,Bydgoszcz,nauczyciel fizyki,Polskie Stronnictwo Ludowe,146,
4,5,Komitet Wyborczy Polskie Stronnictwo Ludowe,24,PATALAS,Eligiusz,M,Inowrocław,lekarz,nie należy do partii politycznej,450,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,1,GAWKOWSKI,Krzysztof Kamil,M,Wołomin,politolog,Sojusz Lewicy Demokratycznej,12 956,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,2,MACKIEWICZ,Anna Zofia,K,Bydgoszcz,matematyk,Sojusz Lewicy Demokratycznej,7 227,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,3,HEMMERLING,Piotr Andrzej,M,Gromadno,nauczyciel historii,Sojusz Lewicy Demokratycznej,4 012,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,4,NESTEROK,Mateusz Dominik,M,Bydgoszcz,dziennikarz,Twój Ruch,432,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,5,FIGAS,Włodzimierz Michał,M,Inowrocław,inżynier technologii żywności,Sojusz Lewicy Demokratycznej,1 660,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,6,KRZESIŃSKI,Tomasz,M,Słabęcin,rolnik,Sojusz Lewicy Demokratycznej,916,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,7,MENARD,Wiesław Tadeusz,M,Wielki Komorsk,technik budownictwa,Sojusz Lewicy Demokratycznej,391,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,8,MAJEWSKI,Tomasz Krzysztof,M,Janowiec Wielkopolski,pedagog,nie należy do partii politycznej,1 089,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,9,PATALON,Kamil Krzysztof,M,Warszawa,student,ZIELONI,158,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,10,KRAJEWSKA,Beata,K,Białe Błota,ekonomista,Sojusz Lewicy Demokratycznej,1 072,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,11,SOBAŃSKA,Aleksandra Anna,K,Bydgoszcz,prawnik,Twój Ruch,508,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,12,SZULC,Edyta Kinga,K,Bysław,sprzedawca,Twój Ruch,464,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,13,MOSIĄDZ-ŚMIGIEL,Mariola,K,Sępólno Krajeńskie,inspektor nadzoru budowlanego,nie należy do partii politycznej,346,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,14,GROCHOWALSKI,Sebastian Grzegorz,M,Bydgoszcz,administratywista,Sojusz Lewicy Demokratycznej,188,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,15,KAMIŃSKA-ZIELIŃSKA,Elżbieta Anna,K,Bydgoszcz,plastyk,Sojusz Lewicy Demokratycznej,222,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,16,LUDWISIAK-KAWECKA,Anna Magdalena,K,Inowrocław,inżynier włókiennik,nie należy do partii politycznej,178,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,17,KUBIAK,Waldemar,M,Tarkowo Górne,rolnik,Sojusz Lewicy Demokratycznej,492,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,18,GÓRECKA,Magdalena Grażyna,K,Bydgoszcz,kurator sądowy,nie należy do partii politycznej,278,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,19,RYDZIK,Hanna Jadwiga,K,Inowrocław,administratywista,Sojusz Lewicy Demokratycznej,189,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,20,NOWACKA,Wioletta Krystyna,K,Bydgoszcz,ekonomista,Twój Ruch,2 716,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,21,ARENT,Wiesława Teresa,K,Inowrocław,nauczyciel języka rosyjskiego,nie należy do partii politycznej,363,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,22,KOŁOMYJEC,Jerzy,M,Bydgoszcz,pedagog,Polska Partia Socjalistyczna,174,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,23,FRONTCZAK,Józef,M,Walentynowo,inżynier rolnictwa,nie należy do partii politycznej,470,
4,6,Koalicyjny Komitet Wyborczy Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni,24,TROJANOWSKI,Arkadiusz,M,Bydgoszcz,przedsiębiorca,nie należy do partii politycznej,1 082,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,1,SKUTECKI,Paweł Juliusz,M,Bydgoszcz,dziennikarz,nie należy do partii politycznej,11 089,T
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,2,NAJZER,Piotr Zbigniew,M,Bydgoszcz,dyrektor generalny,Kongres Nowej Prawicy,4 473,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,3,KOŁACKI,Sebastian Stanisław,M,Białe Błota,kierownik do spraw sprzedaży,nie należy do partii politycznej,984,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,4,KUBACKA,Luiza Alicja,K,Bydgoszcz,specjalista do spraw sprzedaży,nie należy do partii politycznej,2 696,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,5,BROWIŃSKI,Marek Mariusz,M,Inowrocław,taksówkarz,nie należy do partii politycznej,833,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,6,BRACKA,Tomasz Roman,M,Więcbork,technik administracji,nie należy do partii politycznej,473,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,7,KURLANDT-OŚWIECIŃSKA,Maja Anna,K,Tuchola,wizażystka/stylistka,nie należy do partii politycznej,762,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,8,DWORZECKI,Wojciech,M,Strzyżawa,specjalista do spraw marketingu i handlu,nie należy do partii politycznej,423,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,9,MILEWSKI,Tomasz,M,Gniewkowo,technik budownictwa,nie należy do partii politycznej,985,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,10,RYDZKOWSKI,Krzysztof,M,Tuchola,ślusarz,nie należy do partii politycznej,575,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,11,MIELCZARSKI,Dawid Piotr,M,Osielsko,konsultant sprzedaży bezpośredniej ,nie należy do partii politycznej,272,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,12,WOŹNIAK,Teresa Maria,K,Bydgoszcz,technik obuwnik,nie należy do partii politycznej,529,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,13,WŁAZIK,Renata,K,Bydgoszcz,pedagog,nie należy do partii politycznej,392,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,14,LEWANDOWSKI,Marek,M,Sępólno Krajeńskie,ekonomista,nie należy do partii politycznej,1 205,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,15,DOCZEKALSKA,Teresa Irena,K,Bydgoszcz,nauczyciel geografii,nie należy do partii politycznej,314,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,16,BYKOWSKA,Agnieszka Elżbieta,K,Bydgoszcz,inżynier teleinformatyk ,nie należy do partii politycznej,353,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,17,SZPOJDA,Lilla,K,Bydgoszcz,specjalista administracji publicznej,nie należy do partii politycznej,499,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,18,WOŹNIAK,Jerzy Stanisław,M,Bydgoszcz,malarz - tapeciarz,nie należy do partii politycznej,256,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,19,SZENDEL,Weronika,K,Bydgoszcz,specjalista do spraw sprzedaży,nie należy do partii politycznej,481,
4,7,Komitet Wyborczy Wyborców „Kukiz'15”,20,CZERKAWSKI,Karol Michał,M,Wtelno,kierownik kancelarii prawnej,nie należy do partii politycznej,1 486,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,1,STASIŃSKI,Michał Józef,M,Bydgoszcz,przedsiębiorca,nie należy do partii politycznej,12 017,T
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,2,CZERSKA-THOMAS,Joanna Ewa,K,Osielsko,filolog polski,nie należy do partii politycznej,3 649,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,3,GŁOGOWSKA,Małgorzata Antonina,K,Żnin,psycholog,nie należy do partii politycznej,2 117,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,4,JURKOWSKI,Piotr,M,Bydgoszcz,przedsiębiorca,nie należy do partii politycznej,986,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,5,PIOTROWSKA-SKRZYPEK,Małgorzata Agnieszka,K,Białe Błota,nauczyciel języka francuskiego,nie należy do partii politycznej,953,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,6,JUTROWSKI,Tomasz,M,Gostycyn,specjalista bezpieczeństwa i higieny pracy,nie należy do partii politycznej,519,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,7,ZIELIŃSKI,Maciej,M,Inowrocław,prawnik,nie należy do partii politycznej,1 077,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,8,SPECJAŁ,Martyna,K,Bydgoszcz,student,nie należy do partii politycznej,525,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,9,GRZYBOWSKI,Michał Wojciech,M,Bydgoszcz,socjolog,nie należy do partii politycznej,403,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,10,POZIEMSKA,Joanna Agnieszka,K,Bydgoszcz,ekonomista,nie należy do partii politycznej,350,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,11,KUBIAK,Jarosław Piotr,M,Bydgoszcz,dziennikarz,nie należy do partii politycznej,544,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,12,POWIERSKA-CZARNY,Jolanta Ewa,K,Kruszyn Krajeński,genetyk,nie należy do partii politycznej,190,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,13,MINICHOWSKI,Rafał,M,Bydgoszcz,analityk finansowy,nie należy do partii politycznej,304,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,14,LICHOCKA-KOZIATEK,Ewa,K,Bydgoszcz,lekarz weterynarii,nie należy do partii politycznej,257,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,15,DOMAŃSKA,Izabela,K,Koronowo,politolog,nie należy do partii politycznej,355,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,16,BATOG,Ilona Monika,K,Bydgoszcz,prawnik,nie należy do partii politycznej,106,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,17,MORKOWSKI,Jakub Krzysztof,M,Bydgoszcz,rolnik,nie należy do partii politycznej,163,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,18,KOZERA,Małgorzata Anna,K,Bydgoszcz,ekonomista,nie należy do partii politycznej,267,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,19,BEER,Radosław Łukasz,M,Kotomierz,inżynier automatyki i robotyki,nie należy do partii politycznej,475,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,20,KORSAK,Marta Weronika,K,Bydgoszcz,lektor języka obcego,nie należy do partii politycznej,153,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,21,SKRZYPCZYK,Agnieszka Monika,K,Zamość,nauczyciel języka angielskiego,nie należy do partii politycznej,558,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,22,URBANIAK,Marzena Urszula,K,Bydgoszcz,specjalista bankowości,nie należy do partii politycznej,263,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,23,PANKANIN,Szymon,M,Pruszcz,sprzedawca,nie należy do partii politycznej,425,
4,8,Komitet Wyborczy Nowoczesna Ryszarda Petru,24,BRUSIK,Sebastian,M,Radom,przedsiębiorca,nie należy do partii politycznej,678,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,1,POSŁUSZNY,Leszek Józef,M,Bydgoszcz,prawnik,nie należy do partii politycznej,1 252,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,2,CYMBALUK,Marcin Leszek,M,Bydgoszcz,przedsiębiorca,nie należy do partii politycznej,124,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,3,KEMPIŃSKI,Patryk Piotr,M,Bydgoszcz,sprzedawca w stacji paliw,nie należy do partii politycznej,131,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,4,BEJENKA,Kamila Ewa,K,Bydgoszcz,specjalista do spraw zarządzania,nie należy do partii politycznej,99,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,5,GRALLA,Bartosz,M,Bydgoszcz,dietetyk,nie należy do partii politycznej,79,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,6,ADAMSKA,Anna Ewa,K,Bydgoszcz,ekonomista,nie należy do partii politycznej,172,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,7,BRUSKA,Magdalena Aleksandra,K,Bydgoszcz,pedagog,nie należy do partii politycznej,113,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,8,ROŻANKOWSKI,Marcin Kacper,M,Bydgoszcz,prawnik,nie należy do partii politycznej,43,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,9,KRZEMIŃSKA,Żaneta,K,Bydgoszcz,fryzjer,nie należy do partii politycznej,78,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,10,CHRZANIUK,Magdalena Maria,K,Bydgoszcz,student,nie należy do partii politycznej,38,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,11,BĄK,Dariusz,M,Trzcianka,technik elektronik,nie należy do partii politycznej,108,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,12,RODŹKO,Remigiusz,M,Bydgoszcz,przedsiębiorca,nie należy do partii politycznej,53,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,13,BETLEJEWSKI,Filip,M,Bydgoszcz,informatyk,nie należy do partii politycznej,75,
4,10,Komitet Wyborczy Wyborców Zbigniewa Stonogi,14,KARCZMAREK,Paweł,M,Zamość,programista aplikacji,nie należy do partii politycznej,178,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,1,CZABAŃSKI,Krzysztof,M,Warszawa,dziennikarz,nie należy do partii politycznej,16 546,T
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,2,MICHAŁEK,Iwona Krystyna,K,Toruń,nauczyciel,Polska Razem Zjednoczona Prawica,7 485,T
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,3,ZBONIKOWSKI,Łukasz,M,Włocławek,prawnik,nie należy do partii politycznej,8 949,T
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,4,SOBECKA,Anna Elżbieta,K,Toruń,nauczyciel,Prawo i Sprawiedliwość,16 269,T
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,5,ARDANOWSKI,Jan Krzysztof,M,Krobia,inżynier rolnictwa,Prawo i Sprawiedliwość,18 366,T
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,6,DRAB,Marzenna Stefania,K,Grudziądz,ekonomista,Prawo i Sprawiedliwość,6 777,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,7,KAŁUŻNY,Mariusz Piotr,M,Chełmża,nauczyciel,Solidarna Polska Zbigniewa Ziobro,3 699,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,8,KOWALSKI,Wojciech Lech,M,Gutowo,pedagog,Prawica Rzeczypospolitej,2 134,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,9,BOROWSKI,Ryszard Władysław,M,Rożno-Parcele,pracownik samorządowy,Prawo i Sprawiedliwość,3 254,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,10,KOWALSKI,Jan,M,Brodnica,przedsiębiorca,Prawo i Sprawiedliwość,5 385,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,11,KALINOWSKA,Monika Ewa,K,Rypin,pracownik samorządowy,nie należy do partii politycznej,3 288,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,12,PIASECKI,Grzegorz,M,Piotrków Kujawski,nauczyciel,Prawo i Sprawiedliwość,1 660,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,13,BUDZYŃSKI,Stanisław Piotr,M,Zgłowiączka,pracownik samorządowy,nie należy do partii politycznej,4 573,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,14,ZIELIŃSKA,Jolanta,K,Lipno,urzędnik państwowy,nie należy do partii politycznej,1 464,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,15,SZYMAŃSKI,Sławomir Andrzej,M,Grudziądz,nauczyciel,Prawo i Sprawiedliwość,2 878,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,16,NADOLSKI,Jerzy Marian,M,Golub-Dobrzyń,instruktor rekreacji,Prawo i Sprawiedliwość,668,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,17,BOROWIAK,Joanna Beata,K,Włocławek,nauczyciel,Prawo i Sprawiedliwość,8 292,T
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,18,NADWORNA,Bożena,K,Radzyń Wybudowanie,rolnik,nie należy do partii politycznej,860,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,19,SIUDZIŃSKA,Anna Anita,K,Dąbrowa Chełmińska,kierownik do spraw zarządzania i handlu,nie należy do partii politycznej,460,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,20,ŚLEDZIŃSKA-BĘDKOWSKA,Anna,K,Osięciny,prawnik,Prawo i Sprawiedliwość,826,
5,1,Komitet Wyborczy Prawo i Sprawiedliwość,21,SZAŁCZYŃSKI,Robert,M,Kępka Szlachecka,rolnik,nie należy do partii politycznej,693,
